"Rating","Review"
2,"An unforgettable journey!: In my honest opinion, this was one of the best books I have ever read. Its unique setting, plot, and characters make for an unforgettable read. The emotional roller coaster that King Rat takes you through is phenomenal. One minute, you could feel dire hatred toward the King because of his treatment of his fellow POWs. The next, you could be laughing hysterically due to the idea of Colonel Smedly-Taylor paying top dollar for rat legs. After that, you would be feeling sorrow and pity toward the King. No book I have read before has left such a lasting impression on me. After I was finished, I almost wished I were just beginning it so I could experience the ride all over again. I highly recommend it for anyone who wants a thoughtful, impacting story. James Clavell will forever hold a fond place in my heart."
2,"Great Book and Series: Great Book and Series. This was the 3rd time through the Series. Just wish they had the Last and Final book in the Series which was ""Whirlwind"" when I was ready for it."
2,"Great book if you are into WWII history of the Pacific: After living in Singapore for seven years, I read a lot on the war in the pacific.This is one of my favorites. Though fictional, it captured what I saw and read about the Japanese occupation.Clavel is the one of the best."
2,"Outstanding!: If the human condition under extraordinary circumstances interests you, then this book is a must. It's kind of a non-sequitur in the context of the whole Asian saga, but I found it to be absolutely captivating, and a couple of the main characters make a later appearance in Noble House."
2,"Really liked the book: When I first read the book a lot of years ago, i loved it and thought it should have been made in to a movie It's been at least 30 years since I first read it. I enjoyed it so much"
1,"Disappointing: This is the 4th Clavell book I've read, I was more than a little disappointed. I've read them in order so far, Shogun and Tai-pan for me were breathtaking, long books which I sped through. Gai-jin was more of a chore, with not much of ending. I found King Rat dull, I think the story wasn't too interesting. Other customers have commented on how harsh the prison was - too be honest, I thought it would've been worse. The King had none of the charisma of the heroes in the other books, and I found myself not really caring whether or not either him or Marlowe made it. Although a lot was made of their inner feelings, this made me feel that they were both just shallow people."
1,"below par: after reading all of clavell's books, i was looking forward to King Rat. It made me uneasy. I was left with a very disatisfied feeling. Who rated this book so high? were they relatives?I do not recommend it."
2,"Quick, interesting, and accurate: This is different from the ""Asian Saga"" books. Still, it is just as excellent. Moreover, it is short and to the point. Clavell was in a POW camp so I get the sense that it is accurate, that it lauds real people through their character portrayals (indirectly), and it scathes other people in the same way."
1,"Numbers Peg puzzle: This number peg puzzle is not for a 2 year old! You cannot tell the nine from the six and depending on your child's age he/she might be confused with the colors of the pegs to the colors on the background."
2,"My son loves it!: My son learned his numbers so quickly with the help of this puzzle. He loves all of the Melissa and Doug chunky puzzles and I figured this would be great to help him learn his numbers. I was right! Great present! Highly recommended!"
2,"Great buy!: You cant go wrong with these puzzles! My son loves to play with them and discover whats under the puzzle pieces. It helps a child develop number recognition which is so important. Very well made and durable! SOmething I will surely save for the next generation."
2,"Colorful, durable AND educational!: I bought this for my great nephew - 18 months old who is already learning to count and learn his colors. I also got him a dino puzzle by Melissa & Doug. Both items are really great. They are very durable and colorful so he likes playing with them and putting the shapes back in their places. The number puzzle is fun because when you take the number out, there are pictures under each number for example - take out the three - there are three turtles (I may have the wrong animal but you get the gist!!). His 3 year old cousin that visits often also loves playing with them so they have a good age range."
2,"cute: My 2 year old daughter really enjoys this puzzle. Perfect for learning numbers and counting. I would recommend for anyone with a toddler. Not so much for babies as I have found they end up chewing a ruining the pieces..."
2,"Best ""Toy"" Ever!: My 16 month old has been playing with this off and on for about a month, and she can now put every single number in the correct place every time without a second of hesitation! Because the numbers are written below each space, she now even recognizes the WORD for each number! Am I ordering the alphabet puzzle immediately."
2,"Numbers Puzzle: I bought this puzzle for my son because we can't afford day care prices and need some things to work with him at home on the basics like ABC's, Numbers, Colors and Shapes. I have nearly every educational puzzle that Melissa and Doug have put out and I love them all."
2,"I love these puzzles.: My almost 2yr old learned her numbers with this puzzle. It's wonderful and easy for little fingers. This is definately not a cheaply made puzzle."
2,"Not appropriate for 16 month old - see update: The pegs and the pictures do not match at all. So, the child has to count the objects in the space of the number and then find the corresponding number. Notice in the picture that they are not even the same color. So if your child does not recognize numbers yet then this puzzle will not work. I know the manufacturer recommends 24 month age but my son is doing other 24 month puzzles already. I'm sure it will be challenging in a few months as he approaches 2 years of age and/or he learns to count. The 6 and the 9 are similar but not interchangeble.update: I stand corrected! My almost 18 month is doing this puzzle and loves it. I do not give enough credit to the clever little brains. He can see the shape and match the shape to the puzzle piece. Amazing. They just seemed so similar to me but I was wrong. 5 star puzzle. . . ."
2,"GREAT NUMBER BOARD: Our son plays with this board while I'm feeding him. He's only 20 months, but using this board is helping us introduce the numbers to him. It's well built. Arrived in only a couple days. Our son loves it!!"
1,"Not water resistant -- one spill ruined the look: 1. The 6 and 9 pieces are interchangeable...that led to some confusion.2. I want this same puzzle with no glossy paper glued on. The remains of a drink were spilled onto it and the paper is now peeling off and it also absorbed the stainThe whole reason I buy wooden toys is for durability -- this same toy with just a stained/painted/plain wood would be perfect"
2,"Excellent for my students: I teach mentally handicapped adults at a local community college, and if you want durable puzzles that your students can use over and over again, I strongly recommend getting puzzles like this. It's durable and can get students to focus their attention. Worth getting."
2,"Great Teaching Tool: This is a great puzzle to have in a childcare center , the children love working with the different numbers"
2,"purchased for 2 yr. old: I purchased several puzzles from Melissa & Doug. They are beautifully made. I would recommend them. These will last a good, long time."
2,"5 FOR ESTATE, 3 FOR THE REST: IF YOU TAKE A LOOK AT THE 1 STAR REVIEW, I AM THE ONE THAT LEFT A COMMENT IN FAVOR, BUT WONDERING WHY THEY LEFT ONLY ONE STAR. IT HAD TO BE A MISTAKE BECAUSE SHE GAVE IT A ""HAUNTING"" REVIEW, IF NOT TOO SHORT. THE TUNE: 'ESTATE' IS WITH OUT A DOUBT A FIVE STAR TUNE. IN FACT, ONE OF THE MOST BEAUTIFUL JAZZ VOCAL NUMBERS I CAN REMEMBER HEARING. HOWEVER, THE REST OF THE CD, I FEEL FALLS FAR SHORT OF ESTATE. ALL OF THE MUSIC IS SOFT AND NICE, BUT JUST DIDN'T GRAB ME PERSONALLY. REGARDLESS, YOU MAY WANT TO GIVE IT A TRY. IF NOTHING ELSE, IT WOULD BE NICE QUIET BACKGROUND FOR DINNER OR SLOW AND ALONE DANCING WITH THE ONE YOU LOVE."
1,"Summer-Estate: Anyone who hears this song and isn't mesmerized, then haunted, is deaf. I heard it in my car and almost wrecked. The most beautiful!"
1,"Question: Why does it look as though the same person wrote all seven of the reviews above? Kind of odd, huh?"
1,"A waste of time: This book does not present much information about Chopin the man, and stumbles around endlessly about Chopin's music. The prose is laughably dated. Who can not help laughing at sentences like ""Chopin distrusted Jews, but that's the way Poles are."" The French, English, Germans, and Hungarians: Huneker comes up with some interesting stereotypes for them too. Many of the facts are incorrect, as the editor supplies the corrected facts in the footnotes on nearly every page of the text. And the music discussions have the spirit of ""What a powerful melody! However, I believe the third note of the 14th measure of Etude 12 op. 10 should be an F sharp, though it's written differently in some scores."" What a snore. I suggest looking elsewhere for real information about Chopin and his music. This book offers no insights though some occasional unintended laughs."
1,"Amazon needs to sort out Weinstock and Huneker: This book is listed with Weinstock as the author, but Huneker is the author. Weinstock wrote the forward. He also wrote a book called ""Chopin: The Man And His Music"". Weinstock should not even be listed as a secondary author, much less the primary author."
1,"Not what expected: As a Noni user for many years, when my preferred vendor had some delivery delays ordered this brand of Noni. When it arrived was disappointed to see not PURE Noni juice, but rather adulterated Noni with fruit juice. I use NONI not for the taste, but the health benefits, yes NONI tastes bad, but I want the benefit of the NONI not additives to make it taste better. Can't recommend this product."
2,"Simple, clear and solidly dogmatic: This is a traditional Catholic study guide book of the Mass of the Angels.The book, though primarily for teachers and suchlike, might very well today do as a text book. Because so much has been lost or is just not taught anymore. It is so well written, and so full of quiet inspiration that a good deal of it could be used for reading aloud in church on suitable occasions.Altogether - quite a find!"
2,"Pure genius!: This is the one of the few books of poetry I've read that actually means something! Discovering this has really changed the way I think about verse and books in general. The best thing about it? NOT boring. I'm so sick of the innocuous, adjectival, over-written, meaningless poems in so many journals and ""literary"" magazines of our time. David Trinidad is smart--read for pure pleasure, and then read again and look for the subtle tricks and talent he employs to make these poems truly great art! Truly fresh, too. No one else is writing about our tarnished culture like Trinidad. He is truly unique, and like I said, the best compliment I can give is that this book is not a bore--something that 98% of all books of poetry these days are! Thank you Mr. Trinidad! You've got me reading and enjoying poetry again!"
2,"If you like Douglass, you'll like this: Good stuff from the great freedom fighter. Rarely known texts are included with the famous ""Narrative."" ""The Condition of the Freedmen"", a look at African-Americans 20 years after the end of slavery, provide some sobering thoughts for American Blacks today. ""The Heroic Slave"" tells the little-known true story of Madison Washington, who led a slave ship called ""The Creole"" into freedom in 1841. I would also recommend ""The frederick Doulgass Reader"" and ""The Life and Times of Frederick Doulgass"" to make your ""Dougology"" complete!"
1,"Frontin': Who gave this guy a music contract? This song is so terrible and overplayed. Plus the guy can't sing he sounds like he is whining. Stay away from this song!!"
2,"MAD HOT FRIED BLOCK PARTY-TYPE MUSIC: THIS BE HOT! NOBODY CAN TOUCH PHARRELL! THIS BE HOT! I'VE ONLY HEARD ""FRONTIN'"" THOW. AIN'T NO THING! WHOOP WHOOP!"
1,"It's not the greatest song: I love the neptunes and almost everything done by them has struck me as gold, but this song is not that great. Pharrell can sing ok, but the beats is their forte. And this beat is nothing special at all. Just didn't do it for me. Also, they added the radio edit of Hott (cot) damn. The clean version of that track is stupid. Better off just listen to the real version on Lord Willin'. Not the best cd single compilation."
1,"The Return of Randy Watson:""Sexual Chocolate"": I'll give the Neptunes Props for being Successful in a very tough Business to make a mark in&they have been doing well for some time now.but as far as Pharell thinking He is the 2nd-Coming of Curtis Mayfield? NAW!Double NAW!!!! Pharell has Radny Watson written all over Him Vocally to me.whenever I watch Pharell up there singing I have a ""Coming to America"" Flashback.but the scary part is that alot of folks are taking His Singing Career as legit."
2,"great insights into a world that few ever see: fantastic investigative reporting with compelling analysis. as easy to read as a good spy thriller and as informative as a good textbook. valuable reading for anyone interested in Japanese finance and the relationship between bureaucrats, politicians, and business.read the first chapter on amazon.com and you'll be hooked."
1,"no product: I am unable to review this product as the item NEVER arrived and I ended up with a refund.Will be looking for another source, and trying to order it again.If and when I finally do get the item I will let you know what I think about it then."
2,"Best introduction to its subject that I know of: When one is trying to get a basic overall grasp of Greek mythology, it can be an overwhelming and formidable subject, and one can be at a loss for the best place to start. Most books I've found either give too much detail too fast or else are hit-and-miss selections that don't give a very comprehensive introduction. If that's been your experience too, this book could be an excellent solution to your problem. It gives a highly readable thorough introduction without overwhelming you with details. As an introduction to or review of Greek mythology, it is therefore highly recommendable. Although probably aimed primarily at children, I suppose grown-ups too, if not already expert on the subject, won't find it too elementary."
2,"A great book~: This book has great myths. At first, it seems boring, but soon your eyes will be glued onto the pages. It is a wonderful book to share around to your classmates and teachers. Each story has a morel that teaches you well on a situation. I recommend this to people around the teens."
2,"Informational: This book is a great resource book. Not only for young readers but for anyone who want to know the most significant stories in Greek Mythology. This book makes a good basic reference for any history class. Anyone can learn easily from this book because it is easy to read, yet you receive a lot of information. It also includes colorful illustrations that giulds the reader through.This book includes sections such as: ""Mother Earth and Her Children"", ""The Gods and Foddesses of Mount Olypus"", ""Zuez and the Creation of Mankind"", and ""Triumnphs of the Gods"". It has such stories as: Prometheus and His Gift to Man, Pandora, Echo, Medusa, Jason, Odysseus, and much more.A personal favorite of mine is the story of Jason. One man fell for the love of a youthful princess, and tempted to leave his wife, Medea. Medea spent much of her money and prepared a feast for Jason. The revenge was sweet.... I can't tell you the rest. Buy this book, its far too interesting."
2,"Great book - a good introduction to Greek mythology: I purchased this book for my 9 year old son as a companion book to several astronomy and constellation guides he requested for his birthday. He completely devoured it in three days - the illustrations are bold and the stories are dramatic/gruesome enough to capture his interest (without being too horrible or nightmare-inducing). We are finding that knowing a bit about the legends behind the constellations makes stargazing that much more enjoyable. I would recommend this book for boys and girls 8-10 years old, although I admit I enjoyed reading it, too!"
2,"Children like this book: My children (ages 5-10) love this book. I have also read from this book to hospitalized teenagers; when I read Oedipus I finished the story and heard a chorus of ""read it again!""I noticed that some of the reviews posted here say that this book is unsuitable for children, but I wonder if the reviewers actually tried reading the book to them."
2,"A early favorite: Greek Gods and Heroes is one of the better books on mythology for children out thare, with great pictures and easy to understand stories that people of all ages can enjoy. As a child it was my favorite book in the school library and I checked it out over and over again. It is a must have for any fan of the greek gods and the myths about them."
1,"Incorrect and Misleading: Attention! Sheldon's views of Jefferson's thought to not reflect on Jefferson's! I could not believe what I was reading when I opened up this book. I hought that Sheldon had at least a relatively firm grasp on Jefferson's thought after reading his book ""The Political Philosophy of Thomas Jefferson,"" I was sorely disappointed. It appears that Sheldon may understand what he thought, but is not able to translate it to the events of today. It is a shame that Sheldon failed in his effort, because such a work as this, properly done, would be wonderful to see. If you truly interested in what Jefferson would think about current events today, let me sum it up for you. He would be outraged and saddened to see what happened to the once great nation that he helped to found. He would be enraged at the tyrannical activities of our government. As for his political leanings, he would most certainly be a radical libertarian."
1,"POOR QUALITY: THESE CLIPPERS FELL APART WITHEN TWO WEEKS.I'VE NEVER SEEN SUCH POORLY MADE CLIPPERS.DO NOT BUY.THE PART HOLDING IT ALL TOGETHER FELL OUT WHILE USEING IT."
1,"Disappointed !: As a huge fan of the group, I was disappointed with this item. The interview disc is poor quality and was basically audio from existing early interviews which most fans would have already. The content is dated and is pre reunion.The book has some nice pictures which again, are all pre 'comeback'I would'nt really recommend the item to existing fans, there is'nt really any content of interest. The cover card was scraped on arrival and looked shabby despite having been well packaged."
2,"Second 510 purchased in two years; both are excellent: I bought my first Xerox DocuMate 510 in mid-2008. It works so well that when I wanted to replace an aging scanner for another office machine, I simply bought it again. I am running Win XP (paid extra not to get VISTA when I bought new machines) and find this scanner, combined with PaperPort 11, works beautifully. I do not use the ""single touch"" software that comes with it, having long since learned to use PaperPort for all scanning, so I cannot comment on its functionality. The machine itself does everything it saws, without error."
1,"Very Frustrating Piece of Office Equipment: I have had the displeasure of working with this machine for over 4 years. Its incompetent feeder is only matched by the uselessness of the software it comes with. Save yourself the frustration and buy another scanner."
1,"ripped-off by seller: American Electronics Mart sold me a ""refurbished"" Xerox documate 510 scanner that did not work from the start. I spent two weeks trying to troubleshoot to find out whether the problem was on my end. Then, because I missed the return deadline, they would not take the scanner back. They would not agree to pay the costs to me to ship the scanner back to them. Now, I have wasted $250 on a worthless piece of junk sold to me by these crooks. Don't ever buy anything from these creeps."
1,"DocuMate 510 is Horrible: This scanner is absolutely terrible. I have a small home business and I want to go paperless. If you are in the middle of a scan job, say you are on the 30th page already, and something is wrong, there is no recovery feature so you have to start from scratch. In fact, tech support says you will get constant errors if you scan more than 20 pages at a time, yet the document feeder is supposed to hold 50 pages (?). You can scan and then merge multiple scans to become one, but that is not the point. The point is that out of 900 pages of scanning, i got about two dozen errors which requires me to shut off the machine, close the scanning program and start all over again. I returned the product and got another documate 510 because tech support said it must be faulty, but the second is exactly the same. This scanner is nothing but a pain in the rear. I am shipping the second one back in the morning."
1,"ALL images are titled left: I have tried several permutations and combinations with this scanner. Here are some of the observations:1) Image resolution is too bad for the file size it produces. I used an EPSON scanner before, and could get a much better B&W; and color resolutions for a much shorter file size2) All the images are titled towards one side. So, if you are scanning photographs, this is not the right scanner. A part of the picture will always need to be cut out if you try to straighten it up!3) When trying to get a reasonable B&W; resolution (300 dpi), scan speed is not as great as advertised.Overall, I don't think this scanner is worth its price."
1,"JUNK - don't waste your money or time!: My company bought this scanner about a year and a half ago. We have 10 - 15 people who use it intermittently. It does not see heavy use. From the beginning we've had trouble with it jamming and feeding multiple pages. The cover to open it is very hard to snap open, and it won't recover from a jam without us turning off the scanner and rebooting the computer. I discovered that if I change the automatic document feeder pad assembly every 3 months or so, which I should not have to do, it helps the jamming and misfeed issue. Recently I went to order these pads, which were $20.00 apiece, and I couldn't find them on Xerox's website. When I called them they said this item was no longer being sold individually, but in a kit with cleaning solution and 2 pads. So what would have cost $40.00 - bad enough - now costs $100.00 !! As if we haven't spent enough money and frustration on this thing. I am going to do my best to get rid of this thing and buy one that works!"
1,"worked well, but now driver issues: This scanner worked fine for me for a year, and now with later windows 2000 service patches, it has what appears to be USB problems. I've tried the latest driver available on several machines, and if they have windows 2000 with the newest patches, it will only work once or twice, then there is a driver error. I can do the normal windows recovery technicques of uninstalling & reinstalling, rebooting, trying different USB ports, etc. but short of re-imaging the machine, it won't recover. I am using this scanner with Adobe Acrobat 6 Pro with the latest service patches. I've researched and not found a new driver for this device for quite some time. Going to try to hack on a visioneer driver after reading some of the other reviews here."
1,"Not great, but not bad: Firstly, it is incredibly important that you DO NOT use the bundled software for this scanner. The program is confusing and terribly disorganized. I have had several issues with using OmniPage, Readris, and Microsoft Scanning software bundled with Windows. While image quality is good, especially considering the speed of the ADF, the ADF gets jammed during almost every scan with these programs.I strongly recommend that if you have purchased this scanner, use Adobe Acrobat 6 or later. I am using 6.0 Professional and it works like a charm. The file size is extremely manageable (300K for 15 pages) and is quite readable.If you have not purchased this scanner, DON'T. While I don't have any recommendations for other models or brands, I will suggest strongly that you avoid this one. It has been quite an experience, causing me to use Kinko's and similar because I couldn't get this scanner to work. Since using Acrobat, most issues have been mitigated to a tolerable level."
1,"Good scanner - poor software: Don't buy this scanner, if you want to use the ADF to scan multiple pages into one document. The ""SCANDIRECT"" software that ships with this product WILL NOT scan multiple pages into one document. When you feed 5 pages into the ADF (automatic document feeder) thinking you'll get one document with 5 pages ---WRONG.. you get 5 documents with one page each.Just UPGRADE your paperport software for a minimum of $100, and then you can use the scanner as it was designed. When I called to complain to XEROX about this, I was told that they had ""mated"" this scanner and the software (Version 9) before the ADF was added as part of the base scanner. Seemed pretty crappy to me. IT GOING BACK to the store tomorrow."
1,"Stinks jams all the time: Jams with 2 pages jams with 10 pages. I basically have to sit here and babysit the scanner the whole time. I could scan my documents faster one page at a time on a regular scanner. Returning it as we speak."
1,"Compatible ONLY with their software: Bad Scanner. Only with their software are you able to scan in paperwork. Paperport causes more problems with the computers I have it installed on than any other product I know of. If you have anything greater than Adobe Acrobat 5 installed, you can't use Acrobat to scan in software. Stay away from the Documate line of scanners!"
1,"worst scanner ever: I bought this scanner to scan approximately 100,000 pages of literature and it is just horrible. I returned it after a few weeks and got the fujitsu scansnap scanner. The fujitsu scansnap is simply the best non-commercial adf scanner on the planet, and I recommend you take a look at it (search for scansnap at amazon)."
2,"Love Die Happy!: Just to beware, this single does not have a B side to it. Just a remix of the Big Boy song, but still, I love Die Happy, so."
2,"intersting: This book has opend up my eyes. Robert Frost is in my mind one of the best potes in the world."
2,"Educational toy: This is a very effective toy. After rolling a few 7's or 11's it becomes obvious that even a cursory examination will expose cheating methodology."
2,"Get This Player!: Before I decided to get this player, I did my research. I looked up the ipod, the dell jukebox, and the samsung napster player. I chose this one because from what I read, it was the best deal for the money. Another reason I got it is because you can put WMA files on it. That takes up half the space of MP3's. That's important because I have a lot of music. The software is great. you can sort your music by artist, title, album, or genre, and you can play music based on those categories. transfering is easy, the software makes everythig pretty easy. even the battery life is great- it advertises 14 hours, it's actually a little less but still good. only 1 problem, no accessories...yet. I hope it's because it's new and they are not out yet, but being without a remote is hard. They player's interface itself is also very easy to use. can't complain and I recommend it over all the other players, just hope that remote will come out soon. GET IT, IT'S WOTH EVERY PENNY!!"
1,"Not as advertised: My Nomad Jukebox Zen Xtra 40GB only worked for 6 months. I no longer have any sound and the battery doesn't charge. When I called customer service I was given the excuse that it wasn't supposed to be used in the gym. As you all know it is marketed to fulfill your portable music needs. If you can't use it in the gym then it is not truly portable. I know many people who use their ipods in the gym and have had no problems for years. This product has fallen far below my expectations. It is not worth the $300, not to mention the fact that it only has a 90 day warranty. Can you trust a product that is only guaranteed to work for 3 months? No."
1,"Good for a little while, but....: Sure, this thing is definitely more cost-effective than an iPod. But with a low price, comes lower quality. Our special friends at Creative gave this thing good sound quality, great features, long battery life, and an unbeatable price. The catch is it's built like a piece of crap. It lasted about 1 1/2 weeks. I didn't abuse it, I charged it every day, but the headphone jack just sort of fizzled out. I tried re-setting it, I tried just about every pair of headphones in my house (10 pairs), and nothing worked. So I contacted customer service at Creative, but they said, ""If the product seems broken, we cannot help,"" or something to that effect. Wow. Don't get me wrong, the thing was like heaven for about a week. If you want a quality mp3 player, splurge on an ipod. If you really need to save, buy this thing on Amazon, they eventually gave me a full refund. I bought myself an RCA mp3-cd player, and I'm happy with that until a cheap, worthwhile mp3 player coomes out."
2,"**Great player, but but for newbies**: I personally like the control that the Zen Xtra gives you in organizing and classifying your music. It also creates playlists on the go for you (combining tracks by the same Artist, the same album, or same genre) for easy playback retrieval.The software that it comes with, Creative MediaSource, is great also, however may be a little complicated for new computer users. It lets you edit all track information (Artist, genre, album, track #) regardless of what ID3 tags were used when recording.Also do I need to remind you of the removable battery. Poor iPod users have to shell out almost $100 to get their battery serviced/replaced when its dead. Also you can store, data files, video files, etc. on the Zen Xtra (it's a portable hard drive also)The only negative is the buttons on the case are oddly positioned.Overall I don't recommend this item for newbies. But if you want great control and organization over your MP3s, this is definitely the player for you!!!"
2,"Zen: I have been using my zen xtra for 3 months now and i am very pleased with it. I can drag and drop songs with the nomad explorer. I can listen to it for 15hrs at a time before it needs a recharge and it holds my whole collection of cds.There are however a few cons to this product.The plastic clip that comes on the carring case snaped so I replaced it with a nylon strap I sewed onto the back of the case and havn't had a problem since.There are two things that could really improve this product, a line out and a fm transmiter to use to play in cars that have only a cd player.This is an awsome mp3 player and well worth the money."
2,"Good Unit: I've already dropped it, (unit was off) and it's fine. It's a little larger than I expected, so is more of a pocket unit than an armband or clip-on. The creative software is not too good - I did some searching and found some recommendations for Notmad Explorer - which does truly rock as accessory software for the Nomad. It will copy over playlists from most other media players without a hitch- which was problematic with the Creative application. Overall I'm pleased with the purchase."
1,"First and Last: This product is the the first Mp3 Player that I bought and it has turned me off from buying anything from creative again. As others have mentioned the headphone jack breaks quite easily, but not from rough use, it just breaks down. I barely had this thing a month before it started giving problems, and I only used it to go from home to work. This I guess is why people flock to the Ipod, cause you may not be able to replace the battery but it is damn sturdy. This is just a piece of junk"
1,"lacking file format support is not for me: this player supports ONLY mp3 and wmaunfortunately, my own-made music format is ogg, and downloaded radio recording is asf format, this player don't support bothand lack of digital recording is a major drawback too, unlike iriver, it has digital in and out, this is a necessary for mesorry, zen, this is not for me"
1,"What's with the low sound?: I bought the Zen Xtra 40Gb yesterday, taking it back today. The sound is awful. The volume range goes up to a 25, and even with the EAX or whatever it's called on, it's barely audible. I don't know if it's the jack gone like you all say or if this is just designed for easy listening. No good for loud music. Prepare to listen to background noise, not your music. This thing sucks. Don't buy it."
1,"BASIC DESIGN FLAW: Forget how this unit works because it has a basic design flaw that will drive users crazy! The front cover has a release button that allows removal of the front cover to access the removable battery. Forget about the release button. You don't need it. just tap the lower left hand corner of the case and the cover pops open! Convenient, huh? No way! This design flaw is a total pain in the ass! And it's not just my unit. I tested two other new, out of the box units and both did the same thing. Simply bad design and no quality testing. Do yourself a favor and avoid this unit at all costs unless you don't mind continually closing the case after it has popped open on it's own."
1,"Headphone Jack Problems: The headphone jack on my Zen Xtra stopped working day 40 (1st day on a 7-day cruise, no less!) While Creative did replace the unit, why haven't they recalled all Zen's?This is my second Nomad -- I had a Nomad 2.0 20GB, but it's screen stopped working. Creative refused to repair unless I paid $105, so (silly me) I bought a new unit instead.Never again, Creative!"
1,"A Possible Discontinued Item?: What's going on Creative Labs? Is it a coincidence that I no longer can get any of your Nomad Zen Xtras (worst name ever) at Best Buy and now the 60GB Nomad Xtra is ""sold out"" or more likely ""discontinued"" at the almighty Amazon.com? hmmmmm...."
2,"Great MP3 player: Where to start I have had this for 10 years and it is still ticking that alone is a tesament to how well the thing works. Over that ten years It has traveled with me to over a third of the world. This is to include half a tour in Iraq. It has been dropped and has been trough airport security more times than most people. Because of this I have never had a reason to buy an Ipod. And to be honest for music I would rather use this. Only reason that I own anything like an Ipod is that its my Iphone. So I think that the Xtra is by far the one of the best mp3 player made."
1,"Headphone jack: I got the 40gb jukebox zen xtra for christmas. So, I've had it for a month, and the headphone jack went out. I called creative and they said to send it in and they would decide if it in warranty. It'll take 10-15 business days for them to decide form when they get it. Nothing but hassle with this company. What kind of product goes out within a month?"
1,"Steer clear of all Creative MP3 players: I love my Zen Xtra 40GB - well at least I loved my Xtra. The player is great, except for one major detail - the shoddy quality of the headphone jack. IT WILL FAIL! If you get lucky it will still be under warranty. If you aren't expect to pay at least $40 for the clowns at Creative to fix it. If you think I am just flaming them, check out their forums."
2,"Solid Player without the ""iPod Mystique"": I purchased this player over 4 months ago. I read all of the reviews and I was aware of the pros and cons going in. This player is slightly thicker than the same capacity ipod. On the upside, the battery is user upgradeable, which iPod users can't do. The main downside to this player is the software. I highly recommend NotMad Explorer from http://www.redchairsoftware.com as a replacement for the poor Creative software. The upsides are great sound quality, great capacity, decent battery life and a good price. If you don't care about looking trendy carrying an iPod, take a good hard look at the Creative Nomad Zen players."
2,"Doing the job for less money!!!!: If you want space to carry your music everywhere...this is your device. For all those reviews about the cover, now the cover included with the player has window to the screen, no need to take the player out of the case, unless you are changing the battery. A USB cable is included...no extra purchase. And the fact that you can copy the music back to your computer is a plus for me. The buttons takes a little getting use to it, but for almost $200 less, I can deal with it. The software is easy to learn, and the fact that you can replace the battery with ease...big plus..."
1,"Not a fan: I took my zen back after a week of problems.It's really fussy about id3 tags, which is a problem if some of you collection didn't come _directly_ off cd. I fiddled around with various automated taggers, but never got things working to satisfaction. The player crashes every 3 to 8 hours of operation and frequently takes 20+ minutes rebuilding it's database of tracks after a crash (i hear this process is made long by incomplete id3 tags).Two days ago the left headphone channel started cutting out, as it has for many other reviewers. That was the last straw. I'm over it, thinking about a rio Karma or nothing at all."
1,"THIS PLAYER IS TRASH !: The price looks good do not be fooled.Mine also worked ok for the first 6 months reguardless that the software would not transfer a portion of my music. The death of this unit was when I had fixed the ID3 tages to get all my music to be able to be tranfered to the player , I removed the music library and then reloaded the repaired lib at this point the player will not play anything corectly. parts of tracks play and parts are garbled.This is true when playing over headphone jack usb to pc will still play normal. This is not the same problem as the phone jack breaking like happens to 2/3 of the players."
1,"Phone Jack Faulty: I loved this thing until 2 1/2 months after purchase... The phone jack is not working properly. Now I am very disappointed. Glad I got a 2 year replacement plan from Best Buy. Recommend you protect yourself if you buy this product. I don't think the phone jack problem is a rare one from what I have read here."
2,"Good for the price: I have had mine for a month now and have to say I have enjoyed it. The Pros:Price! Almost half what an ipod would cost you! I don't care how it looks and I always drive so the size is not important to me.Sound quality is wonderful, I really like the smart volume sound normalization. Yes the included earphones suck but everyone replaces them anyway. I quickly got to use to the interface and can find any song/playlist etc fast enough. I also liked the fact that you can save custom playlist you made on the player not just the computer!Cons. Creative software stinks. It's horrible. redchair software makes nice software that allows you to do everything you would want to and more! The front cover can pop off easily but I always have mine in the case so I didn't notice after first day."
2,"What a great toy!: I had an RCA mp3 player that used cards. I decided to purchase this one based on its reviews and cost. I'm not sorry. The only thing I had challenges with was transferring music from my PC and CD's to the player. I searched and searched and finally figured it out. I think Creative needs to have a picture of the software in the quick guide so people know which window is which.I love the ability to organize and listen to music using several options: genre, artist, etc.. It transfers very quickly (using a 2.0 USB hook-up) and sounds great. I'm just beginning to play with it so I'm looking forward to finding out everything I can about it. It isn't much larger/heavier than an IPOD and is very versatile (not to mention a whole lot less expansive). I also like the fact that it's a ""mini"" external hard drive so I can store large files on it if necessary."
1,"breaks easily and has bad warrenty: the warrenty on this device is only 3 months and it breaks quite quickly. the cover kept popping off and when it broke creative said the warrenty ran out"
1,"What a junk: What a junk. Every time NOMAD thinks the file is corrupt the OS freezes. The only way to recover is to plug the power cord and go into recovery mode. So if you happen to be out of the house and you have a frozen OS you can't use NOMAD until you get home. After OS froze twice on me in the subway I returned the jukebox."
1,"Why can't it be rated ZERO stars?: DO NOT BUY THIS PRODUCT--I took perfect care of this player and still it died in the week after the lousy 90 day warranty ended. Nearly 4000 songs went up in smoke. The software is not good either and the driver has trouble working with other SOUND BLASTER products, which is very dumb."
